5817	47559
54883	52403
40037	37888
42246	8393
51494	8644
25693	24657
27092	13400
13653	13396
47201	7283
50340	46617
1099	13016
49140	7496
57179	6852
46190	47416
5023	44652
14687	31353
30135	2231
57558	14483
13524	35354
55573	14562
24659	27505
2770	16258
52517	29478
10612	15496
35443	20132
58456	21271
31924	11015
1044	23429
10612	23024
6468	56364
38686	27204
51564	3118
30135	30673
44879	408
50377	38679
29104	25685
14765	51696
7732	31568
44768	3121
46238	13045
23182	28400
18304	11434
55677	37937
41466	12648
48036	49850
52488	25246
16688	9031
49284	46983
35569	53526
5888	55873
15411	6846
29009	53448
52148	55807
41969	31963
11277	38110
6468	2235
21431	49892
40409	46988
24069	19965
51479	58657
30938	29044
39913	16944
899	45754
35690	29799
17777	13633
25813	4464
33	27201
24560	46661
31637	48265
37514	3132
5682	14984
54875	7224
9530	51261
57997	27164
9796	39948
20517	12304
17041	19774
55616	6202
10200	21479
55461	3186
47243	35998
58398	27300
59231	54709
13772	48663
27092	21301
30577	12648
43719	56861
47201	44968
45744	58241
20860	44136
46279	36836
46866	20293
24727	46140
51465	20272
49291	53121
40596	54039
16989	42969
43521	39119
28279	5117
48587	8502
13801	16855
11769	51802
10690	3279
15837	2235
40823	15748
26868	45556
51331	32799
34036	24711
37298	3560
17754	23577
44238	39396
43930	42849
28118	13391
19573	15314
29742	16789
58066	5656
30785	16612
43201	57276
32912	39396
12885	27196
59456	24225
4563	32573
22782	34492
27386	20514
14175	20162
9166	17391
784	25536
33464	3417
18299	12185
17710	3496
48739	35892
18067	5284
59751	15534
12205	25018
355	38389
57923	24576
49654	14589
10227	11701
22838	57944
38467	7253
15909	12487
1240	29045
33678	20143
46444	1341
16737	7481
55573	2433
34030	5245
39140	18167
59450	11441
26165	25080
6441	55396
8951	52908
6538	34993
45173	56136
35417	41542
27083	20074
23612	30954
54361	27033
1205	55475
12882	13913
4474	37985
12661	14081
2738	23608
50237	28147
47706	48937
23544	3506
14698	53733
48231	37143
45808	57913
35667	10394
24940	8262
23837	6802
1298	23233
54314	58342
34365	6134
6147	8932
42813	11735
7418	53068
29620	58704
52753	23488
50295	42567
25446	24475
19028	57365
8111	17543
18013	56781
24107	45890
24560	37251
26588	33282
36431	9995
59307	18807
30408	21311
8634	18249
5746	18249
4061	50410
51452	12768
35002	2279
2760	1050
14710	54852
54767	57150
16081	15325
37171	6648
19435	20888
24466	4783
17117	18570
56811	16138
42508	47567
24314	57276
16737	15813
10287	1299
37872	18850
1978	38947
45239	21522
899	51750
57886	54810
17596	5057
42135	617
55664	31104
12777	14748
17034	27571
26254	13400
19266	44318
37495	895
50170	7677
448	45366
17596	35345
29671	5837
18754	8113
48710	43962
56831	37549
12428	46102
9137	5948
56618	13569
42368	7266
41271	48855
27566	57276
3600	13297
32118	43503
59685	42117
40365	30859
1633	13215
54497	24987
7732	20902
40052	17107
5390	44796
3074	36321
4190	49598
56448	9555
44131	17023
30457	44129
33181	27526
52982	12711
16038	58369
55710	44953
2729	30889
22110	33359
53408	11691
59720	47668
17175	36631
19077	32302
44236	46925
5465	6319
2770	19553
46590	12768
5023	54636
26463	18179
7567	18063
41015	12885
29009	57980
14833	47557
49939	54902
42745	53121
20615	30452
44837	58576
31449	44318
50520	31505
1960	9857
30889	9748
11618	18987
777	20175
18108	50410
30204	16798
15149	21311
39011	3307
52982	49023
47865	13657
50618	12711
13769	34151
32552	32989
55764	9555
34385	1532
18309	38698
46487	6645
55079	47887
46866	22551
7418	39641
1224	34752
42316	56879
39717	22502
5991	13201
2414	47764
40037	4815
19094	25142
25909	31418
52294	45014
53511	46286
51581	51154
1150	56244
32882	11735
59068	9476
14910	6999
30838	17167
3898	34428
50508	42522
27570	17801
55181	11361
56653	4340
47044	141
45628	34412
42406	41174
3042	40025
23759	74
37790	34590
11222	50922
9047	58726
37773	7509
48231	23577
57886	24711
18841	25473
11820	34770
2725	23488
31214	26913
17485	33335
24612	17827
59961	56311
50778	36521
33251	49418
26828	52528
7873	57076
55079	54902
526	50385
9024	2867
29906	20862
11106	20948
39290	38891
45103	50410
13712	26551
9645	9857
29620	26807
18928	49989
17089	55312
32401	40362
23122	46899
21286	9833
9063	28147
27825	9389
48077	36579
25126	5325
8535	3307
43239	50349
56898	25018
26895	18878
5489	51745
37146	7224
53408	35979
39316	38079
3028	41584
41146	45096
7654	37556
8020	57340
40049	24330
9210	26796
46049	56604
37500	24330
13498	13798
39659	13657
58066	6319
50165	8639
29742	52403
59456	3149
32339	55303
47403	34144
9823	12757
48945	4815
39316	5251
54876	13089
54876	18063
38009	55758
55744	2629
28877	38469
52166	28441
26254	2235
10924	7454
8804	14748
18110	8768
13514	42691
21431	41834
14681	23577
52739	20451
51564	58505
25833	30959
7732	21786
8346	58954
6183	35690
11369	43576
15770	42698
14559	15210
9996	20862
29751	47690
50462	6999
20329	7520
17493	39240
17034	20520
47403	53174
19854	47221
57472	47416
57305	8510
29726	59374
6063	45014
39593	2533
25887	24155
3352	44912
37104	38959
54283	34133
54398	52508
4921	59061
17833	21800
9166	7228
10803	20477
51120	13591
58153	51528
34619	9661
21119	49120
54555	55490
17754	33258
2728	29044
27457	17454
18775	31268
34373	23577
39872	524
30290	7381
45976	53394
55712	50441
36067	1738
10362	4123
17438	13633
11003	51754
9399	41934
58502	19820
6023	58333
35089	44357
13769	26553
58582	18893
9591	14569
58858	31568
37298	54806
6675	59495
7759	31755
39585	14893
7615	9701
26063	55518
52579	16310
30203	19345
24528	22780
59434	112
47900	55753
47483	31963
37161	7276
14826	37783
37070	5558
13985	56180
4061	3919
51481	5656
832	48812
4156	23741
12578	18329
27836	9857
30406	52988
44519	20795
26291	40595
45346	31972
18072	18559
240	27571
45288	7001
58093	53075
10309	30067
33290	51297
58914	20360
13165	18638
34933	8369
52294	55214
6122	37866
55158	30452
35569	35019
6042	895
51775	22844
53408	12112
42606	31640
13992	40301
27106	2043
27770	43279
54839	46661
38689	23233
47483	45150
20766	53754
50582	33627
36982	8953
15701	45556
33902	12324
21471	32031
54108	40415
13839	23429
57138	5057
11621	18490
17743	53150
54540	5057
32882	56781
27095	31975
16063	9902
27566	2473
12172	11054
11483	34590
54719	18401
34767	34953
30067	47690
700	2142
47966	41835
27462	32758
35282	10140
38228	56986
43178	9701
10309	55449
27106	26920
50165	28813
42631	1200
42606	33958
51725	18090
15785	350
4987	58398
8721	54810
48546	18004
27993	3464
34373	55312
46009	19738
55649	8979
33459	304
51896	13913
56015	54198
52393	32758
13666	18850
27892	35032
20897	55139
55308	13353
4921	47573
59307	42170
30117	43051
53660	13297
6832	28663
8670	49188
45808	6059
55337	37440
18512	55586
39717	58241
1252	52140
8809	54852
10932	58652
4738	29199
39293	1063
20890	2599
33922	50082
37298	39328
31396	39154
28400	26176
42406	11258
6042	22583
34933	39635
10855	6537
17454	7208
42311	15281
26533	49364
38454	3186
55158	51727
25488	48824
19253	54490
50331	10333
54398	58096
42697	37556
10612	50210
14651	44953
14826	45086
16101	17974
6468	17722
50340	26807
42368	35892
58066	43279
8318	17042
36059	56798
8641	44878
29628	25262
4954	19959
50755	27505
28619	23122
37487	38819
48672	31309
36093	18638
55852	28147
19287	33937
3074	23741
36101	16446
52235	24360
27459	37130
15837	34900
14288	19766
34631	40664
26591	19708
8111	16093
34168	7752
13650	16789
11268	54039
45324	57595
59083	13215
36733	19738
12929	35960
57472	27196
6855	21503
33464	59380
58914	24329
1247	34228
47460	17646
22141	4313
53660	55303
4270	16078
57087	3257
43439	25703
9129	48412
43239	10103
49196	47123
44000	56136
59975	42541
59173	39052
52376	15644
6753	57618
7529	31631
50613	1884
36009	21304
24845	12082
57501	2262
21649	15235
28580	11246
25693	59905
30976	30294
50582	36571
50659	44349
12172	19965
29168	27451
34487	18583
8976	31070
47951	21364
46279	9092
21379	20877
9281	7839
12929	47592
20845	5366
12747	18188
7471	58096
16011	39294
53297	37848
39332	3747
57112	10537
50350	14892
58268	52204
30408	24657
6775	31610
56015	52936
34048	7216
16052	12866
46627	49833
17561	54251
39448	38075
48095	16550
15979	12071
14565	9560
22078	8822
33376	6648
13363	7192
40393	3118
45707	39277
9310	45032
47519	2977
5465	35953
26291	29526
56448	29085
13839	5810
30204	6537
55135	59380
36752	16525
44493	12071
43964	21503
21839	17801
54361	43574
8931	15301
38536	20729
44443	10374
38189	14307
44889	6376
6096	4953
51482	32867
35690	12493
51611	50014
34467	30735
3027	28067
26784	18928
40049	11914
34631	17347
1240	1890
9828	7128
50727	44652
9479	45032
39155	45517
31097	10718
28856	17913
18067	19208
48298	15918
22078	34922
36516	37655
58890	6643
16559	20922
27892	6551
14288	44182
46942	36791
44915	25685
23405	48560
34974	23361
52735	4466
57886	46393
23747	35619
3358	51100
44297	58241
48546	42618
18377	20095
19581	24150
26533	13396
43642	6456
28253	56045
59975	47668
24466	25262
45474	41187
12257	2484
11222	17646
24560	7283
28400	3417
56957	38297
8056	408
24314	26873
33326	14329
784	53384
22386	43700
16414	524
56957	28700
51331	1884
22559	40012
52735	3646
12578	33958
59132	52098
24528	48174
22506	23875
54361	59495
31999	35135
27083	52908
7191	42610
27509	21165
10315	52557
8272	42567
15411	27204
17670	57533
26233	3708
12692	51565
54398	34770
38930	41162
41969	46451
42420	58235
38009	59508
9796	42051
3272	30700
43536	44092
39027	24874
52409	47820
57746	35
2414	13591
50582	55896
53791	21235
42306	56758
47112	45366
1121	4698
45385	53170
30557	10587
8804	57340
20517	41790
56591	20862
56831	23577
52393	30083
46037	27866
41656	37990
8229	1920
29009	58657
40330	38538
30674	44660
52441	7791
6023	42698
4900	56012
36696	32583
4834	26000
34767	34428
10195	37977
54646	31631
2770	25685
41605	29531
29364	4812
32912	17743
6104	11219
9855	36112
50311	42374
4705	37417
30371	31254
56069	15496
17791	35785
23068	2791
25114	10538
24719	32312
41583	28437
10068	4105
48530	56444
44328	1844
47865	51288
13514	12829
34030	38160
13558	21301
17754	32622
21652	42062
10200	26370
6031	44349
43830	19348
55955	25458
5746	30511
42068	35345
47641	34391
40049	14893
52235	1335
47124	54380
40082	33627
33721	51154
40365	54709
44105	52822
28499	29655
641	30996
40639	34386
47900	13218
777	39020
25046	11520
16789	59011
50440	23977
44756	56154
56902	36684
41019	50507
12502	55246
33321	35063
45730	11572
27927	26049
46391	37842
23747	2090
2956	2544
50024	34091
42135	474
44915	34133
40801	44694
5294	7224
16702	58132
10955	10730
17117	42691
36920	26920
9129	10781
10764	41026
9063	24225
59619	6551
19523	47376
26784	46440
42813	21571
681	45081
21923	18542
31797	22433
24522	25018
57162	24714
15114	7782
38689	55635
54209	43310
36516	45636
44364	34501
6447	2013
6850	38830
16904	51754
14867	45556
23837	11054
51585	26873
36928	5558
40601	11031
52148	11565
54974	39354
55649	23175
8020	30308
37734	38801
5333	54810
15034	11774
20278	49372
24222	29680
33793	2165
46771	6712
24522	16258
718	35098
4616	51802
20766	58225
13821	551
31999	10235
45719	25347
33011	49865
33427	47236
6183	9555
34487	5544
40052	33487
53791	11855
14006	24181
42508	37417
17112	40233
12257	15784
31215	33572
18248	49989
52517	25685
14661	23115
24927	44953
47880	38110
43347	32582
37308	1686
46173	1738
31073	36032
59975	37251
19912	37161
14512	22628
36906	18875
42524	27033
8895	59508
28253	13569
18192	51977
37790	42123
38069	45226
50659	56392
8627	38021
58056	35879
18383	7861
32394	51177
14488	15921
20615	57953
14910	5795
38352	56154
59270	7294
1633	10923
34487	46661
6825	51100
5689	30374
44050	34148
45884	43626
39449	37798
56682	49023
57945	31959
49321	35148
47552	45150
16594	6917
47895	41989
16481	43503
37975	21017
31787	37496
8056	36741
51086	9127
52701	16131
7591	58141
55675	41635
25331	27300
48036	28478
22386	42938
1252	24987
10287	2209
40409	36531
37946	12854
29742	33870
35520	39396
31779	38243
30067	12854
15804	21301
31826	13409
57138	26916
42841	27199
56521	27392
27570	42646
39083	20514
17912	50349
22174	32774
51331	15314
38662	28669
51978	7477
9925	39249
26488	51177
44328	32774
21881	7861
52488	26988
526	54348
4987	44878
48119	59580
56898	17246
37362	18264
8762	2882
37734	11246
17120	12082
8641	54198
38228	41584
32038	42170
8318	49521
36988	16855
55690	19736
51771	11179
29413	2590
33721	13528
3351	33734
30374	33829
59307	7726
19287	14893
10952	9130
41520	20175
10209	44428
59722	58724
51923	28973
59574	30806
8394	1982
28118	895
46186	44484
53573	15100
29942	4313
17434	3535
38233	17352
51465	14712
35928	45300
24450	31098
18316	43700
19016	18641
33004	40595
20329	51154
48	45220
44969	47416
27963	16258
34278	5810
11259	15739
28580	40080
17304	30067
40688	30007
7506	51031
11749	46247
14949	41896
48587	46925
57162	32499
44535	53448
56905	42802
51182	35479
19229	40149
16904	17583
25455	50735
24448	10877
11277	74
50727	36741
13	46818
57908	6059
4987	24987
55337	6456
46743	13913
57541	52218
59124	4387
33321	52232
55573	24360
54177	55518
17912	617
13911	11258
15515	41120
34973	46053
15046	10851
20706	21479
5865	30786
35799	19820
26533	30983
38147	13561
6065	8335
23960	2696
55225	43582
28678	44318
8799	37382
59471	58096
20818	5343
53573	54482
15045	32324
40639	5063
36831	10757
54869	46799
3600	3815
35940	31625
50948	28393
29628	25865
48866	50283
36321	25685
7759	55753
50504	25020
7809	56831
25382	10707
14860	41785
31101	43238
5991	52799
20804	38819
8644	56900
17250	49120
4577	5795
20042	21924
43717	22367
32118	54413
59001	11732
17657	25770
2416	39366
51978	39923
15837	15748
48710	33912
34602	39820
31248	4105
16462	739
48684	52952
52085	33487
6042	37382
1224	12837
46186	38819
50311	27944
6139	12570
40811	57846
48	24835
50659	49518
6587	14931
37232	45842
23695	40785
33804	52232
58993	48663
41969	25995
59307	11434
24862	37280
4699	54481
48587	353
59161	50386
35627	57467
20942	15281
49321	50819
41845	52138
8546	57340
47783	27945
33321	7283
16526	5320
13	35432
24465	1949
34695	19965
18843	4815
4485	53616
997	49908
8976	832
11196	34113
34602	5908
22174	6656
44969	19379
40457	7001
36128	28889
641	56392
22808	4123
19266	39527
26595	9661
36988	7509
3358	58032
6197	42740
57077	228
5249	45657
7615	54047
54301	7118
17791	56861
25937	43441
55647	39294
38689	50507
8546	15502
44131	28425
47077	2628
17536	45220
28010	32499
9530	57640
51120	12589
19575	22765
21903	52112
34619	4465
28118	55178
38913	52403
14867	45273
49085	2599
28735	40362
54555	12648
38754	35979
43930	37143
47079	12675
59751	20360
10801	8916
9933	33773
14710	8597
19094	56100
1575	58056
40365	15534
8615	1345
13992	32953
41354	15253
56591	42446
7330	51236
43239	50966
20045	7192
13363	3560
32401	36836
52825	38469
18299	3506
57091	32184
40365	57510
8836	49912
6303	40286
5465	54482
4577	37251
46970	43529
32030	4974
6303	26436
29364	47592
57908	6274
33277	11445
7972	45697
42660	21924
32401	5325
24553	30050
21923	548
25577	45086
20376	25648
1274	22438
13712	48569
16064	2433
58502	6676
38409	30065
56811	39946
7463	14569
10092	4197
6775	29131
39293	3307
4987	27518
9166	16522
29726	17023
53591	53678
33277	26553
58180	5320
9161	26244
25767	25930
42406	57551
18595	57276
9000	39635
35443	53020
56414	7353
35009	20451
36906	31104
41231	12854
30747	44796
12264	22458
58858	27956
3873	5982
33578	41179
9426	51177
43214	37609
24607	36916
26591	59484
4085	13736
10315	58954
14543	11732
39010	6808
42135	21503
34974	2202
16687	9833
24499	17538
11277	43695
10393	21364
38585	12842
45703	13266
29134	40497
26488	21222
56015	51754
8799	54608
47611	52204
30457	33734
50619	14893
52166	41665
35054	19730
18643	41542
41611	53669
43706	29851
7952	2628
700	49091
59720	46895
44768	11219
20748	2235
47519	15301
53628	8686
49254	19778
59456	5245
54540	30043
15674	7867
25813	4793
22362	42300
54555	41896
6468	36321
12747	33335
34619	11691
48945	43695
50165	39806
56599	33282
20610	56685
14107	30631
3898	13569
2648	47690
37386	43881
1298	18583
38106	55156
17670	38911
8785	34765
28756	51604
39169	4698
36920	26078
1740	10148
56069	55396
39515	50922
24919	7640
49930	48412
50309	23459
10612	40233
10092	37842
12578	15301
436	24903
25767	47795
36577	39249
7615	48569
1055	48058
55712	49802
54486	6134
20042	21800
44415	24657
52606	5749
46892	28072
29975	39294
37386	44357
59560	31975
47229	56180
39118	33544
52868	24439
3272	13862
15208	5343
8221	55246
57141	52548
37773	58091
22662	26263
4699	5260
20045	24874
7306	32774
12661	20676
40340	895
31268	18696
48586	55936
31281	50358
33118	53669
1865	2484
31637	19624
46444	56758
15411	5043
33207	33213
59124	29044
40639	42300
46717	44953
50311	1235
16481	31963
55422	56230
41845	18662
56902	7353
21714	8686
7391	18167
11614	39294
25887	25528
45178	40415
7506	5810
44050	9555
56623	36313
10348	17873
49501	1543
31631	42663
17175	16530
37362	6022
4403	59532
42697	7216
58056	31720
963	21148
24330	48812
46561	30083
50619	25483
20941	6643
19616	29088
10914	54717
30352	19220
14565	38160
959	38076
57305	49919
30406	59531
36257	58652
3358	23429
34695	27392
9530	47606
54301	54823
16038	4105
14021	4815
9530	20729
4954	17276
42999	49908
25303	42446
11820	18190
30620	1738
41203	15629
24927	6573
21011	13483
50559	49961
21239	40157
55206	28931
35799	39112
55105	38300
10195	104
27927	17042
23138	38207
39409	23994
51123	29799
7590	59832
14681	7725
14651	42300
17282	22913
36857	14307
17777	20902
6675	48663
31924	23459
29119	20170
29966	617
15597	1341
12172	7134
42172	16093
21936	11064
6656	38957
18775	47557
29433	26309
16232	33692
50618	41584
46955	6104
6139	49818
423	55156
10315	21522
37070	6999
54283	47579
54108	45315
53105	2518
56797	31568
49321	8412
53561	30147
41362	37311
25326	51528
45808	46171
22141	27761
45719	53170
29502	10394
13753	8089
32038	44915
10040	16998
18192	56013
12294	35743
11784	59508
55244	21852
26379	10103
48530	45069
51896	57860
56690	17007
19786	33412
39515	40595
20753	27710
641	31162
52441	53733
54923	39318
43930	17167
27503	14403
44000	16970
14723	42530
1150	35030
50377	34262
24391	16998
28118	45287
40824	5325
45691	35761
13981	18807
5289	7507
44662	11475
55340	10476
50968	55973
17842	22844
55764	40772
19991	38297
9494	25150
50928	2473
53265	12159
11277	7253
49321	12837
44768	19552
26136	19464
41266	3311
42135	31268
51564	1890
59569	19614
49284	50386
33331	26263
52677	35345
31539	9031
45103	21165
55515	15290
26895	30050
52885	46792
50363	42179
32688	25571
18039	39277
20888	2128
27021	12566
54865	51654
36431	48663
2725	44334
52454	16522
25455	10767
36922	51031
25887	24360
59450	28970
45957	28072
38352	51358
45138	10757
11506	10965
30293	28973
18775	12873
3580	32617
57112	29478
24499	25310
34667	56051
40657	10148
54124	55312
8602	11735
22038	54076
36733	41860
52802	47668
31789	11497
14288	25685
35268	15314
6850	24155
16526	37842
46561	19774
10315	37498
50377	37161
5489	6537
4921	8393
26333	46451
32523	28441
15112	6555
1298	53075
50520	12179
53612	129
25326	45315
48793	23430
10341	42541
45262	7945
23068	10767
19993	54348
14710	18424
2729	58583
32450	15703
15674	51800
39604	52508
16051	46818
41112	19959
40166	13275
45103	37465
49085	13804
6540	32774
12111	6917
51611	55273
10387	35345
41029	36631
39383	37082
34134	35125
7791	39396
44889	54717
14723	47887
11769	13215
45976	33282
16232	6504
53628	34262
59991	23741
5388	58652
1252	11520
32394	31435
10855	12837
31855	1345
23462	14748
30298	38378
19435	45366
30376	38006
46892	26212
54336	27204
13653	16798
24391	74
35268	50082
777	22697
59013	35125
5289	4993
41266	25284
6147	3897
10779	25795
47611	54600
42406	46184
28749	23115
57899	17352
33464	17722
16529	23488
6042	21571
28253	24901
44439	58652
42524	16564
37872	8690
11618	10394
45421	14868
26322	58544
46024	30067
31789	14984
56599	15629
35252	10823
52868	50410
57587	4
48633	35676
21239	14756
9063	2383
18299	53986
52802	25023
39475	7782
5284	34590
1011	9658
5390	7477
50975	53558
43413	29028
55457	31631
44369	31104
53102	51892
53561	16960
11993	55099
3839	27623
59961	19569
18377	28239
56620	49091
24071	49818
24659	7791
20753	59783
53998	3872
16291	15784
26024	19980
355	6684
312	7507
54209	45856
45884	41597
33902	52232
29291	29715
36988	42300
52393	59905
12982	4197
24450	43441
46888	2628
58567	6774
32291	29513
50024	50244
26765	2590
31449	38572
7318	59374
20860	53558
10914	45433
99	15918
44493	56010
27927	57365
11259	46755
33793	13212
39010	22628
57501	40301
10362	35979
21919	18583
22570	54886
51725	29770
21119	3348
31558	59697
59720	59697
45497	23945
6140	17525
54221	44073
1099	26309
31399	2773
16059	9389
10904	26370
8548	21546
51558	14081
23306	51528
39659	30700
58944	46865
59868	30673
7836	25528
57886	43574
43587	13297
45884	47765
22138	51106
32847	5343
42406	36527
8177	31881
10600	7729
11276	13633
51494	19996
26828	16995
8670	47795
59013	36114
32255	15432
48040	27710
16278	58704
15996	46976
50613	27794
39525	47692
29364	5129
41357	1570
57746	2013
50975	10781
14578	23704
6063	58441
47521	30302
767	23012
25520	50637
47351	41989
11614	25473
34936	44182
40762	29699
42135	38389
57112	27196
39525	45150
57557	58954
50170	45192
27836	15921
40285	40205
25303	47057
10209	22502
8394	18807
15045	895
54390	50356
49511	29288
5489	32867
21431	408
8588	14712
20195	2235
16058	3872
52025	21568
43536	13391
57886	5611
48800	2128
36093	2599
16559	5795
55340	49802
47243	3708
7330	45979
51611	31640
57112	20922
8668	54047
27462	45014
59307	5558
50659	48323
34666	56937
8383	44092
59868	30972
57558	2013
8535	45935
29502	34763
40868	4387
18775	14882
38524	42843
25492	33727
34843	5656
54945	6464
55079	7208
16926	52799
54883	11855
57504	52074
22110	18493
34036	13201
34973	56051
32847	38588
36059	57340
14910	59495
24378	20902
26546	35921
56799	58973
56797	30983
1272	44303
6441	2702
27053	21206
36742	7481
34487	16798
33857	26049
59083	6109
42660	51224
31924	7454
44000	18329
53511	56443
9112	2128
37975	40362
46062	33978
31826	24078
12146	2090
50504	4827
58516	28060
15597	24439
42536	8597
54169	39052
11953	47123
38467	42896
15785	52908
31855	43301
43706	37459
38793	53174
11676	23429
37146	59400
34030	12555
23241	32582
5613	14892
55797	55156
49085	24165
14420	13528
15996	26251
17710	27204
28580	38309
963	14882
46487	51969
53643	49177
28825	33359
7817	2986
39347	45280
46866	9092
10904	59532
23553	18641
50755	24862
55933	28782
11355	53285
1247	27960
1274	37418
14294	13798
46190	43310
59663	22397
1694	12543
40801	42549
31999	15325
17493	51031
32847	8489
41371	7568
44571	12159
12001	54481
10068	18628
40330	29901
14287	4182
16063	45353
50311	51474
436	9658
8641	35812
31097	41086
57077	11047
36982	28942
40912	25180
23857	57595
8489	26796
31136	55983
24528	44182
48710	31319
34385	47992
15785	8261
52517	3872
52700	1982
6032	17974
55690	38207
5865	16564
1876	42723
30747	15235
57112	49730
51482	3149
7836	6022
47643	8102
29358	6676
5945	57498
23285	48034
1684	13089
17448	45032
35569	53986
30620	12945
55399	11618
50586	18662
16038	31838
56521	21364
59681	40952
26588	25707
4963	27518
36577	8480
15638	1949
1150	55684
22662	5470
5083	13016
15857	44303
59044	27568
30290	28734
23857	9995
52409	30918
23857	7509
22138	58805
15187	43576
13527	23387
12123	17007
4579	41157
43439	20514
50659	4698
3272	34900
26497	17543
23837	51744
27304	50637
50165	1773
7590	47236
21930	6852
12682	53558
47762	16525
29294	22765
22204	39230
27637	56444
58206	51019
55181	38378
34911	51696
57162	30668
36516	39828
54865	7283
10315	35666
5333	38957
43063	20074
58268	54401
41362	51019
31229	58954
47865	54500
52393	45150
47201	8414
59751	30959
11268	56443
12205	18401
47900	25420
7755	35690
48095	6547
59161	20609
37935	29466
39520	13141
436	44941
4061	57772
42589	51967
18121	47234
26975	18493
53408	46865
57114	16960
42806	2986
22501	54801
14748	23496
45719	50358
53612	52557
56280	29715
4179	7253
9496	8756
40601	6777
48723	9971
26340	55246
41636	13723
59619	6456
12153	42969
29391	21459
19245	49875
20278	54608
10036	15336
46238	37848
25721	24912
41321	14381
18110	9701
52208	33886
37819	37609
48957	25180
25488	7044
23285	54396
16144	53669
30376	32849
36650	5227
9003	53210
46238	43394
54883	46799
56536	37280
11003	34993
59323	53986
45730	24138
6825	23115
33857	45086
13524	8640
41711	24475
15208	38129
20014	55282
8042	14815
57312	47104
56521	40281
8394	6104
33207	38058
12001	55312
44708	50499
57637	11081
44839	51802
48633	12179
44708	41302
11259	2142
45309	38207
16904	48174
3027	37459
53029	31228
49586	11735
10921	36891
36321	2165
48672	45649
312	52204
5977	19677
35009	20922
57541	2696
28279	10823
43536	49759
30374	5625
52409	3580
3839	10707
46444	7381
30135	22697
21930	10851
19261	19980
11784	44970
53561	9661
33855	29451
51678	6573
9426	46053
46827	12179
16232	38300
11811	44970
52740	10923
48793	27746
42660	24753
2519	3535
38037	3535
44839	16007
19993	16995
56343	4124
37802	47221
52028	56792
56657	31309
56618	8261
6063	4464
15077	55560
14107	29466
49586	59667
45385	42969
46712	30926
53741	50328
54839	41989
15177	30700
27836	9661
6031	7347
12046	19569
12257	6217
57335	38853
59961	37440
2581	48210
1411	2433
5682	43503
99	10707
12578	57467
44578	7640
6449	7807
5991	24292
54108	47322
21154	12480
19786	19348
48866	1250
20514	45135
52677	38469
37070	25023
14651	44970
25326	21624
29104	46462
20474	51598
23960	8393
27836	21235
11896	49394
40052	46483
37820	11441
34633	7509
37059	56392
8602	33984
5398	35737
53631	31531
